"","Minutes","Intensity","Sample"
"563","4.68472759749926",-0.285,"B1"
"564","4.69306341172968",-0.322,"B1"
"565","4.70139922596011",-0.35,"B1"
"566","4.70973504019053",-0.31,"B1"
"567","4.71807085442096",-0.192,"B1"
"568","4.72640666865138",-0.11,"B1"
"569","4.73474248288181",-0.079,"B1"
"570","4.74307829711224",-0.088,"B1"
"571","4.75141411134266",-0.077,"B1"
"572","4.75974992557309",-0.053,"B1"
"573","4.76808573980351",-0.025,"B1"
"574","4.77642155403394",-0.038,"B1"
"575","4.78475736826436",-0.095,"B1"
"576","4.79309318249479",-0.147,"B1"
"577","4.80142899672522",-0.163,"B1"
"578","4.80976481095564",-0.103,"B1"
"579","4.81810062518607",-0.085,"B1"
"580","4.82643643941649",-0.145,"B1"
"581","4.83477225364692",-0.163,"B1"
"582","4.84310806787734",-0.188,"B1"
"583","4.85144388210777",-0.168,"B1"
"584","4.8597796963382",-0.117,"B1"
"585","4.86811551056862",-0.038,"B1"
"586","4.87645132479905",-0.01,"B1"
"587","4.88478713902947",-0.025,"B1"
"588","4.8931229532599",-0.002,"B1"
"589","4.90145876749032",0.05,"B1"
"590","4.90979458172075",0.127,"B1"
"591","4.91813039595118",0.234,"B1"
"592","4.9264662101816",0.256,"B1"
"593","4.93480202441203",0.287,"B1"
"594","4.94313783864245",0.368,"B1"
"595","4.95147365287288",0.477,"B1"
"596","4.9598094671033",0.454,"B1"
"597","4.96814528133373",0.388,"B1"
"598","4.97648109556416",0.375,"B1"
"599","4.98481690979458",0.424,"B1"
"600","4.99315272402501",0.579,"B1"
"601","5.00148853825543",0.696,"B1"
"602","5.00982435248586",0.749,"B1"
"603","5.01816016671629",0.762,"B1"
"604","5.02649598094671",0.793,"B1"
"605","5.03483179517714",0.805,"B1"
"606","5.04316760940756",0.836,"B1"
"607","5.05150342363799",0.841,"B1"
"608","5.05983923786841",0.831,"B1"
"609","5.06817505209884",0.905,"B1"
"610","5.07651086632927",1.046,"B1"
"611","5.08484668055969",1.096,"B1"
"612","5.09318249479012",1.122,"B1"
"613","5.10151830902054",1.193,"B1"
"614","5.10985412325097",1.216,"B1"
"615","5.11818993748139",1.247,"B1"
"616","5.12652575171182",1.249,"B1"
"617","5.13486156594224",1.191,"B1"
"618","5.14319738017267",1.12,"B1"
"619","5.1515331944031",1.142,"B1"
"620","5.15986900863352",1.131,"B1"
"621","5.16820482286395",1.125,"B1"
"622","5.17654063709437",1.091,"B1"
"623","5.1848764513248",1.081,"B1"
"624","5.19321226555522",1.153,"B1"
"625","5.20154807978565",1.211,"B1"
"626","5.20988389401608",1.266,"B1"
"627","5.2182197082465",1.358,"B1"
"628","5.22655552247693",1.461,"B1"
"629","5.23489133670735",1.505,"B1"
"630","5.24322715093778",1.458,"B1"
"631","5.2515629651682",1.378,"B1"
"632","5.25989877939863",1.35,"B1"
"633","5.26823459362906",1.357,"B1"
"634","5.27657040785948",1.4,"B1"
"635","5.28490622208991",1.473,"B1"
"636","5.29324203632033",1.567,"B1"
"637","5.30157785055076",1.73,"B1"
"638","5.30991366478119",1.881,"B1"
"639","5.31824947901161",1.954,"B1"
"640","5.32658529324204",1.989,"B1"
"641","5.33492110747246",1.975,"B1"
"642","5.34325692170289",1.947,"B1"
"643","5.35159273593331",1.84,"B1"
"644","5.35992855016374",1.75,"B1"
"645","5.36826436439417",1.696,"B1"
"646","5.37660017862459",1.622,"B1"
"647","5.38493599285502",1.52,"B1"
"648","5.39327180708544",1.475,"B1"
"649","5.40160762131587",1.443,"B1"
"650","5.40994343554629",1.413,"B1"
"651","5.41827924977672",1.382,"B1"
"652","5.42661506400715",1.402,"B1"
"653","5.43495087823757",1.423,"B1"
"654","5.443286692468",1.405,"B1"
"655","5.45162250669842",1.379,"B1"
"656","5.45995832092885",1.375,"B1"
"657","5.46829413515927",1.391,"B1"
"658","5.4766299493897",1.375,"B1"
"659","5.48496576362013",1.391,"B1"
"660","5.49330157785055",1.41,"B1"
"661","5.50163739208098",1.378,"B1"
"662","5.5099732063114",1.324,"B1"
"663","5.51830902054183",1.3,"B1"
"664","5.52664483477225",1.3,"B1"
"665","5.53498064900268",1.287,"B1"
"666","5.54331646323311",1.187,"B1"
"667","5.55165227746353",1.062,"B1"
"668","5.55998809169396",1.038,"B1"
"669","5.56832390592438",1.002,"B1"
"670","5.57665972015481",0.981,"B1"
"671","5.58499553438523",1.041,"B1"
