"","rt","int"
"2001",16.6756743078297,19318
"2002",16.6840071449836,18860
"2003",16.6923399821375,18354
"2004",16.7006728192915,17827
"2005",16.7090056564454,17356
"2006",16.7173384935993,16951
"2007",16.7256713307532,16569
"2008",16.7340041679071,16258
"2009",16.742337005061,16001
"2010",16.7506698422149,15779
"2011",16.7590026793689,15564
"2012",16.7673355165228,15408
"2013",16.7756683536767,15221
"2014",16.7840011908306,14991
"2015",16.7923340279845,14762
"2016",16.8006668651384,14597
"2017",16.8089997022924,14424
"2018",16.8173325394463,14237
"2019",16.8256653766002,14095
"2020",16.8339982137541,14030
"2021",16.842331050908,13961
"2022",16.8506638880619,13950
"2023",16.8589967252158,13945
"2024",16.8673295623698,13842
"2025",16.8756623995237,13711
"2026",16.8839952366776,13623
"2027",16.8923280738315,13477
"2028",16.9006609109854,13345
"2029",16.9089937481393,13181
"2030",16.9173265852932,13089
"2031",16.9256594224472,13041
"2032",16.9339922596011,12905
"2033",16.942325096755,12714
"2034",16.9506579339089,12558
"2035",16.9589907710628,12443
"2036",16.9673236082167,12388
"2037",16.9756564453706,12319
"2038",16.9839892825246,12300
"2039",16.9923221196785,12289
"2040",17.0006549568324,12275
"2041",17.0089877939863,12253
"2042",17.0173206311402,12148
"2043",17.0256534682941,11969
"2044",17.0339863054481,11770
"2045",17.042319142602,11630
"2046",17.0506519797559,11427
"2047",17.0589848169098,11168
"2048",17.0673176540637,11044
"2049",17.0756504912176,11005
"2050",17.0839833283715,10956
"2051",17.0923161655255,10959
"2052",17.1006490026794,11013
"2053",17.1089818398333,11075
"2054",17.1173146769872,11066
"2055",17.1256475141411,10996
"2056",17.133980351295,10957
"2057",17.1423131884489,10892
"2058",17.1506460256029,10796
"2059",17.1589788627568,10798
"2060",17.1673116999107,10772
"2061",17.1756445370646,10675
"2062",17.1839773742185,10623
"2063",17.1923102113724,10574
"2064",17.2006430485263,10573
"2065",17.2089758856803,10540
"2066",17.2173087228342,10417
"2067",17.2256415599881,10385
"2068",17.233974397142,10387
"2069",17.2423072342959,10308
"2070",17.2506400714498,10157
"2071",17.2589729086038,10006
"2072",17.2673057457577,9994
"2073",17.2756385829116,10042
"2074",17.2839714200655,9992
"2075",17.2923042572194,9990
"2076",17.3006370943733,9988
"2077",17.3089699315272,9905
"2078",17.3173027686812,9798
"2079",17.3256356058351,9716
"2080",17.333968442989,9666
"2081",17.3423012801429,9642
"2082",17.3506341172968,9684
"2083",17.3589669544507,9648
"2084",17.3672997916046,9592
"2085",17.3756326287586,9539
"2086",17.3839654659125,9467
"2087",17.3922983030664,9509
"2088",17.4006311402203,9525
"2089",17.4089639773742,9527
"2090",17.4172968145281,9563
"2091",17.4256296516821,9582
"2092",17.433962488836,9682
"2093",17.4422953259899,9711
"2094",17.4506281631438,9739
"2095",17.4589610002977,9837
"2096",17.4672938374516,9913
"2097",17.4756266746055,9974
"2098",17.4839595117595,9981
"2099",17.4922923489134,9893
"2100",17.5006251860673,9793
"2101",17.5089580232212,9736
"2102",17.5172908603751,9803
"2103",17.525623697529,9842
"2104",17.5339565346829,9809
"2105",17.5422893718369,9726
"2106",17.5506222089908,9624
"2107",17.5589550461447,9618
"2108",17.5672878832986,9694
"2109",17.5756207204525,9806
"2110",17.5839535576064,9872
"2111",17.5922863947603,9949
"2112",17.6006192319143,10064
"2113",17.6089520690682,10107
"2114",17.6172849062221,10172
"2115",17.625617743376,10363
"2116",17.6339505805299,10558
"2117",17.6422834176838,10763
"2118",17.6506162548378,11037
"2119",17.6589490919917,11279
"2120",17.6672819291456,11511
"2121",17.6756147662995,11790
"2122",17.6839476034534,12059
"2123",17.6922804406073,12361
"2124",17.7006132777612,12664
"2125",17.7089461149152,13009
"2126",17.7172789520691,13390
"2127",17.725611789223,13856
"2128",17.7339446263769,14359
"2129",17.7422774635308,14856
"2130",17.7506103006847,15482
"2131",17.7589431378386,16277
"2132",17.7672759749926,17182
"2133",17.7756088121465,18229
"2134",17.7839416493004,19339
"2135",17.7922744864543,20549
"2136",17.8006073236082,21964
"2137",17.8089401607621,23566
"2138",17.817272997916,25379
"2139",17.82560583507,27350
"2140",17.8339386722239,29397
"2141",17.8422715093778,31626
"2142",17.8506043465317,34100
"2143",17.8589371836856,36823
"2144",17.8672700208395,39829
"2145",17.8756028579935,43085
"2146",17.8839356951474,46638
"2147",17.8922685323013,50543
"2148",17.9006013694552,54771
"2149",17.9089342066091,59396
"2150",17.917267043763,64522
"2151",17.9255998809169,70151
"2152",17.9339327180709,76316
"2153",17.9422655552248,83069
"2154",17.9505983923787,90507
"2155",17.9589312295326,98701
"2156",17.9672640666865,107739
"2157",17.9755969038404,117641
"2158",17.9839297409943,128417
"2159",17.9922625781483,140209
"2160",18.0005954153022,153015
"2161",18.0089282524561,166974
"2162",18.01726108961,182155
"2163",18.0255939267639,198521
"2164",18.0339267639178,216162
"2165",18.0422596010717,235130
"2166",18.0505924382257,255466
"2167",18.0589252753796,277190
"2168",18.0672581125335,300328
"2169",18.0755909496874,324725
"2170",18.0839237868413,350382
"2171",18.0922566239952,377241
"2172",18.1005894611492,405132
"2173",18.1089222983031,433946
"2174",18.117255135457,463482
"2175",18.1255879726109,493578
"2176",18.1339208097648,524064
"2177",18.1422536469187,554682
"2178",18.1505864840726,585130
"2179",18.1589193212266,615187
"2180",18.1672521583805,644559
"2181",18.1755849955344,672945
"2182",18.1839178326883,700095
"2183",18.1922506698422,725706
"2184",18.2005835069961,749433
"2185",18.20891634415,770970
"2186",18.217249181304,790092
"2187",18.2255820184579,806541
"2188",18.2339148556118,820145
"2189",18.2422476927657,830715
"2190",18.2505805299196,838180
"2191",18.2589133670735,842500
"2192",18.2672462042275,843629
"2193",18.2755790413814,841591
"2194",18.2839118785353,836394
"2195",18.2922447156892,828032
"2196",18.3005775528431,816706
"2197",18.308910389997,802585
"2198",18.3172432271509,785844
"2199",18.3255760643049,766659
"2200",18.3339089014588,745366
"2201",18.3422417386127,722287
"2202",18.3505745757666,697689
"2203",18.3589074129205,671771
"2204",18.3672402500744,644744
"2205",18.3755730872283,616828
"2206",18.3839059243823,588318
"2207",18.3922387615362,559619
"2208",18.4005715986901,530966
"2209",18.408904435844,502441
"2210",18.4172372729979,474184
"2211",18.4255701101518,446396
"2212",18.4339029473057,419295
"2213",18.4422357844597,393127
"2214",18.4505686216136,367924
"2215",18.4589014587675,343655
"2216",18.4672342959214,320459
"2217",18.4755671330753,298444
"2218",18.4838999702292,277555
"2219",18.4922328073832,257750
"2220",18.5005656445371,239112
"2221",18.508898481691,221649
"2222",18.5172313188449,205327
"2223",18.5255641559988,190184
"2224",18.5338969931527,176065
"2225",18.5422298303066,162911
"2226",18.5505626674606,150671
"2227",18.5588955046145,139338
"2228",18.5672283417684,128841
"2229",18.5755611789223,119090
"2230",18.5838940160762,110124
"2231",18.5922268532301,101868
"2232",18.600559690384,94287
"2233",18.608892527538,87361
"2234",18.6172253646919,80955
"2235",18.6255582018458,75022
"2236",18.6338910389997,69568
"2237",18.6422238761536,64546
"2238",18.6505567133075,59912
"2239",18.6588895504614,55655
"2240",18.6672223876154,51689
"2241",18.6755552247693,47982
