"","int"
"4.44272483621203",2.908
"4.45106015485408",2.829
"4.45939547349613",2.726
"4.46773079213818",2.658
"4.47606611078023",2.646
"4.48440142942228",2.654
"4.49273674806432",2.644
"4.50107206670637",2.6
"4.50940738534842",2.554
"4.51774270399047",2.52
"4.52607802263252",2.502
"4.53441334127457",2.504
"4.54274865991662",2.52
"4.55108397855867",2.545
"4.55941929720071",2.58
"4.56775461584276",2.628
"4.57608993448481",2.693
"4.58442525312686",2.75
"4.59276057176891",2.77
"4.60109589041096",2.758
"4.60943120905301",2.725
"4.61776652769506",2.676
"4.62610184633711",2.619
"4.63443716497915",2.555
"4.6427724836212",2.47
"4.65110780226325",2.379
"4.6594431209053",2.31
"4.66777843954735",2.297
"4.6761137581894",2.358
"4.68444907683145",2.466
"4.6927843954735",2.594
"4.70111971411555",2.696
"4.70945503275759",2.739
"4.71779035139964",2.73
"4.72612567004169",2.697
"4.73446098868374",2.658
"4.74279630732579",2.61
"4.75113162596784",2.554
"4.75946694460989",2.491
"4.76780226325194",2.447
"4.77613758189398",2.448
"4.78447290053603",2.49
"4.79280821917808",2.545
"4.80114353782013",2.584
"4.80947885646218",2.58
"4.81781417510423",2.551
"4.82614949374628",2.528
"4.83448481238833",2.539
"4.84282013103038",2.595
"4.85115544967242",2.672
"4.85949076831447",2.75
"4.86782608695652",2.809
"4.87616140559857",2.812
"4.88449672424062",2.761
"4.89283204288267",2.69
"4.90116736152472",2.622
"4.90950268016677",2.573
"4.91783799880881",2.548
"4.92617331745086",2.556
"4.93450863609291",2.6
"4.94284395473496",2.644
"4.95117927337701",2.642
"4.95951459201906",2.584
"4.96784991066111",2.5
"4.97618522930316",2.42
"4.98452054794521",2.356
"4.99285586658725",2.323
"5.0011911852293",2.33
"5.00952650387135",2.352
"5.0178618225134",2.371
"5.02619714115545",2.389
"5.0345324597975",2.412
"5.04286777843955",2.436
"5.0512030970816",2.437
"5.05953841572365",2.412
"5.06787373436569",2.383
"5.07620905300774",2.385
"5.08454437164979",2.418
"5.09287969029184",2.458
"5.10121500893389",2.478
"5.10955032757594",2.467
"5.11788564621799",2.43
"5.12622096486004",2.378
"5.13455628350208",2.32
"5.14289160214413",2.266
"5.15122692078618",2.242
"5.15956223942823",2.275
"5.16789755807028",2.349
"5.17623287671233",2.434
"5.18456819535438",2.492
"5.19290351399643",2.502
"5.20123883263848",2.473
"5.20957415128052",2.425
"5.21790946992257",2.37
"5.22624478856462",2.322
"5.23458010720667",2.283
"5.24291542584872",2.235
"5.25125074449077",2.188
"5.25958606313282",2.146
"5.26792138177487",2.103
"5.27625670041691",2.062
"5.28459201905896",2.036
"5.29292733770101",2.029
"5.30126265634306",2.057
"5.30959797498511",2.099
"5.31793329362716",2.135
"5.32626861226921",2.138
"5.33460393091126",2.095
"5.34293924955331",2.061
"5.35127456819535",2.097
"5.3596098868374",2.196
"5.36794520547945",2.304
"5.3762805241215",2.378
"5.38461584276355",2.403
"5.3929511614056",2.378
"5.40128648004765",2.322
"5.4096217986897",2.291
"5.41795711733175",2.3
"5.42629243597379",2.316
"5.43462775461584",2.31
"5.44296307325789",2.284
"5.45129839189994",2.244
"5.45963371054199",2.195
"5.46796902918404",2.143
"5.47630434782609",2.087
"5.48463966646814",2.036
"5.49297498511018",2.007
"5.50131030375223",2.012
"5.50964562239428",2.026
"5.51798094103633",2.041
"5.52631625967838",2.069
"5.53465157832043",2.111
"5.54298689696248",2.16
"5.55132221560453",2.213
"5.55965753424658",2.27
"5.56799285288862",2.301
"5.57632817153067",2.277
"5.58466349017272",2.2
"5.59299880881477",2.085
"5.60133412745682",1.966
"5.60966944609887",1.87
"5.61800476474092",1.797
"5.62634008338297",1.764
"5.63467540202502",1.79
"5.64301072066706",1.85
"5.65134603930911",1.901
"5.65968135795116",1.92
"5.66801667659321",1.909
"5.67635199523526",1.87
"5.68468731387731",1.816
"5.69302263251936",1.752
"5.70135795116141",1.688
"5.70969326980345",1.642
"5.7180285884455",1.625
"5.72636390708755",1.629
"5.7346992257296",1.641
"5.74303454437165",1.65
"5.7513698630137",1.648
"5.75970518165575",1.63
"5.7680405002978",1.599
"5.77637581893985",1.556
"5.78471113758189",1.528
"5.79304645622394",1.546
"5.80138177486599",1.623
"5.80971709350804",1.742
"5.81805241215009",1.863
"5.82638773079214",1.922
"5.83472304943419",1.891
"5.84305836807624",1.781
"5.85139368671828",1.625
"5.85972900536033",1.473
"5.86806432400238",1.4
"5.87639964264443",1.437
"5.88473496128648",1.536
"5.89307027992853",1.671
"5.90140559857058",1.809
"5.90974091721263",1.899
"5.91807623585468",1.929
"5.92641155449672",1.92
"5.93474687313877",1.877
"5.94308219178082",1.798
"5.95141751042287",1.689
"5.95975282906492",1.584
"5.96808814770697",1.516
"5.97642346634902",1.498
"5.98475878499107",1.52
"5.99309410363312",1.556
"6.00142942227516",1.589
"6.00976474091721",1.614
"6.01810005955926",1.625
"6.02643537820131",1.625
"6.03477069684336",1.618
"6.04310601548541",1.578
"6.05144133412746",1.504
"6.05977665276951",1.42
"6.06811197141155",1.365
"6.0764472900536",1.351
"6.08478260869565",1.367
"6.0931179273377",1.412
"6.10145324597975",1.466
"6.1097885646218",1.49
"6.11812388326385",1.474
"6.1264592019059",1.445
"6.13479452054795",1.424
"6.14312983918999",1.415
"6.15146515783204",1.424
"6.15980047647409",1.443
"6.16813579511614",1.454
"6.17647111375819",1.433
"6.18480643240024",1.401
"6.19314175104229",1.39
"6.20147706968434",1.399
"6.20981238832638",1.405
"6.21814770696843",1.394
"6.22648302561048",1.363
"6.23481834425253",1.32
"6.24315366289458",1.276
"6.25148898153663",1.276
"6.25982430017868",1.313
"6.26815961882073",1.342
"6.27649493746278",1.331
"6.28483025610482",1.277
"6.29316557474687",1.211
"6.30150089338892",1.151
"6.30983621203097",1.137
"6.31817153067302",1.183
"6.32650684931507",1.251
"6.33484216795712",1.333
"6.34317748659917",1.404
"6.35151280524122",1.437
"6.35984812388326",1.423
"6.36818344252531",1.374
"6.37651876116736",1.299
"6.38485407980941",1.222
"6.39318939845146",1.168
"6.40152471709351",1.147
"6.40986003573556",1.185
"6.41819535437761",1.272
"6.42653067301965",1.337
"6.4348659916617",1.331
"6.44320131030375",1.259
"6.4515366289458",1.157
"6.45987194758785",1.062
"6.4682072662299",1.03
"6.47654258487195",1.084
"6.484877903514",1.169
"6.49321322215605",1.223
"6.50154854079809",1.229
"6.50988385944014",1.195
"6.51821917808219",1.135
"6.52655449672424",1.065
"6.53488981536629",0.987
"6.54322513400834",0.918
"6.55156045265039",0.886
"6.55989577129244",0.893
"6.56823108993449",0.92
"6.57656640857653",0.949
"6.58490172721858",0.964
"6.59323704586063",0.934
"6.60157236450268",0.866
"6.60990768314473",0.817
"6.61824300178678",0.824
"6.62657832042883",0.857
"6.63491363907088",0.884
"6.64324895771292",0.892
"6.65158427635497",0.855
"6.65991959499702",0.777
"6.66825491363907",0.703
"6.67659023228112",0.662
"6.68492555092317",0.65
"6.69326086956522",0.662
"6.70159618820727",0.705
"6.70993150684932",0.786
"6.71826682549136",0.874
"6.72660214413341",0.938
"6.73493746277546",0.96
"6.74327278141751",0.945
"6.75160810005956",0.903
"6.75994341870161",0.842
"6.76827873734366",0.806
"6.77661405598571",0.828
"6.78494937462775",0.872
"6.7932846932698",0.904
"6.80162001191185",0.908
"6.8099553305539",0.904
"6.81829064919595",0.923
"6.826625967838",0.982
"6.83496128648005",1.078
"6.8432966051221",1.177
"6.85163192376415",1.232
"6.85996724240619",1.229
"6.86830256104824",1.201
"6.87663787969029",1.167
"6.88497319833234",1.135
"6.89330851697439",1.114
"6.90164383561644",1.099
"6.90997915425849",1.051
"6.91831447290054",0.961
"6.92664979154259",0.878
"6.93498511018463",0.842
"6.94332042882668",0.838
"6.95165574746873",0.852
"6.95999106611078",0.857
"6.96832638475283",0.821
"6.97666170339488",0.732
"6.98499702203693",0.633
"6.99333234067898",0.562
"7.00166765932102",0.544
"7.01000297796307",0.613
"7.01833829660512",0.761
"7.02667361524717",0.928
"7.03500893388922",1.091
"7.04334425253127",1.232
"7.05167957117332",1.337
"7.06001488981537",1.41
"7.06835020845742",1.457
"7.07668552709946",1.482
"7.08502084574151",1.472
"7.09335616438356",1.419
"7.10169148302561",1.32
"7.11002680166766",1.202
"7.11836212030971",1.083
"7.12669743895176",0.987
"7.13503275759381",0.939
"7.14336807623585",0.933
"7.1517033948779",0.963
